Parameter,Object,Writable,Value,Value type
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Radio.2.Stats.BytesReceived,false,false,17851495,xsd:unsignedLong
Device.WiFi.DataElements.Network.Device.2.Radio.2.Stats.PacketsSent,false,false,6538907,xsd:unsignedLong
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Radio.2.Stats.PacketsSent,false,false,6538907,xsd:unsignedLong
Device.WiFi.DataElements.Network.Device.2.Radio.2.Stats.PacketsReceived,false,false,7992483,xsd:unsignedLong
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Radio.2.Stats.PacketsReceived,false,false,7992483,xsd:unsignedLong
Device.WiFi.DataElements.Network.Device.2.Radio.2.Stats.ErrorsSent,false,false,0,xsd:unsignedLong
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Radio.2.Stats.ErrorsSent,false,false,0,xsd:unsignedLong
Device.WiFi.DataElements.Network.Device.2.Radio.2.Stats.ErrorsReceived,false,false,0,xsd:unsignedLong
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Radio.2.Stats.ErrorsReceived,false,false,0,xsd:unsignedLong
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client,true,false,,
Device.WiFi.DataElements.Network.Device.2.STA,true,false,,
Device.WiFi.AccessPoint.2,true,false,,
Device.WiFi.AccessPoint.2.Status,false,false,Enabled,xsd:string
Device.WiFi.AccessPoint.2.SSIDReference,false,false,Device.WiFi.SSID.1,xsd:string
Device.WiFi.AccessPoint.2.AssociatedDevice,true,false,,
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.1,true,false,,
Device.WiFi.DataElements.Network.Device.2.STA.1,true,false,,
Device.WiFi.AccessPoint.2.AssociatedDevice.1,true,false,,
Device.WiFi.DataElements.Network.Device.2.STA.1.Hostname,false,false,TABLET,xsd:string
Device.WiFi.DataElements.Network.Device.2.STA.1.HostName,false,false,TABLET,xsd:string
Device.WiFi.DataElements.Network.Device.2.STA.1.MACAddress,false,false,DE:AD:BE:EF:00:03,xsd:string
Device.WiFi.DataElements.Network.Device.2.STA.1.IPAddress,false,false,192.168.1.45,xsd:string
Device.WiFi.DataElements.Network.Device.2.STA.1.ConnectedDevice,false,false,AP_DORMITORIO,xsd:string
Device.WiFi.DataElements.Network.Device.2.STA.1.ConnectedAgent,false,false,AP_DORMITORIO,xsd:string
Device.WiFi.DataElements.Network.Device.2.STA.1.ConnectedBand,false,false,5GHz,xsd:string
Device.WiFi.DataElements.Network.Device.2.STA.1.ConnectedRadio,false,false,wlan2,xsd:string
Device.WiFi.DataElements.Network.Device.2.STA.1.SSID,false,false,SaraMesh-5G,xsd:string
Device.WiFi.DataElements.Network.Device.2.STA.1.BSSID,false,false,AA:BB:CC:10:02:01,xsd:string
Device.WiFi.DataElements.Network.Device.2.STA.1.SignalStrength,false,false,-48.6,xsd:int
Device.WiFi.DataElements.Network.Device.2.STA.1.RSSI,false,false,-48.6,xsd:int
Device.WiFi.DataElements.Network.Device.2.STA.1.Noise,false,false,-92.2,xsd:int
Device.WiFi.DataElements.Network.Device.2.STA.1.SNR,false,false,43.6,xsd:int
Device.WiFi.DataElements.Network.Device.2.STA.1.MCS,false,false,MCS11,xsd:string
Device.WiFi.DataElements.Network.Device.2.STA.1.LastDataDownlinkRate,false,false,642.3,xsd:unsignedInt
Device.WiFi.DataElements.Network.Device.2.STA.1.LastDataUplinkRate,false,false,398.2,xsd:unsignedInt
Device.WiFi.DataElements.Network.Device.2.STA.1.ThroughputDownlinkMbps,false,false,57.6,xsd:decimal
Device.WiFi.DataElements.Network.Device.2.STA.1.ThroughputUplinkMbps,false,false,19.3,xsd:decimal
Device.WiFi.DataElements.Network.Device.2.STA.1.LatencyMs,false,false,15.0,xsd:decimal
Device.WiFi.DataElements.Network.Device.2.STA.1.JitterMs,false,false,4.7,xsd:decimal
Device.WiFi.DataElements.Network.Device.2.STA.1.PacketLossPercent,false,false,0,xsd:decimal
Device.WiFi.DataElements.Network.Device.2.STA.1.RetryRatePercent,false,false,6.3,xsd:decimal
Device.WiFi.DataElements.Network.Device.2.STA.1.QoEScore,false,false,93,xsd:unsignedInt
Device.WiFi.DataElements.Network.Device.2.STA.1.QoEState,false,false,Buena,xsd:string
Device.WiFi.DataElements.Network.Device.2.STA.1.QoEReason,false,false,radio cargada,xsd:string
Device.WiFi.DataElements.Network.Device.2.STA.1.BytesSent,false,false,653253930,xsd:unsignedLong
Device.WiFi.DataElements.Network.Device.2.STA.1.BytesReceived,false,false,89021934,xsd:unsignedLong
Device.WiFi.DataElements.Network.Device.2.STA.1.LastConnectTime,false,false,2026-07-01T07:49:22Z,xsd:string
Device.WiFi.DataElements.Network.Device.2.STA.1.LastSeenSeconds,false,false,0,xsd:unsignedInt
Device.WiFi.DataElements.Network.Device.2.STA.1.RoamCount,false,false,0,xsd:unsignedInt
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.1.Hostname,false,false,TABLET,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.1.HostName,false,false,TABLET,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.1.MACAddress,false,false,DE:AD:BE:EF:00:03,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.1.IPAddress,false,false,192.168.1.45,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.1.ConnectedDevice,false,false,AP_DORMITORIO,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.1.ConnectedAgent,false,false,AP_DORMITORIO,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.1.ConnectedBand,false,false,5GHz,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.1.ConnectedRadio,false,false,wlan2,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.1.SSID,false,false,SaraMesh-5G,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.1.BSSID,false,false,AA:BB:CC:10:02:01,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.1.SignalStrength,false,false,-48.6,xsd:int
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.1.RSSI,false,false,-48.6,xsd:int
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.1.Noise,false,false,-92.2,xsd:int
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.1.SNR,false,false,43.6,xsd:int
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.1.MCS,false,false,MCS11,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.1.LastDataDownlinkRate,false,false,642.3,xsd:unsignedInt
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.1.LastDataUplinkRate,false,false,398.2,xsd:unsignedInt
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.1.ThroughputDownlinkMbps,false,false,57.6,xsd:decimal
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.1.ThroughputUplinkMbps,false,false,19.3,xsd:decimal
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.1.LatencyMs,false,false,15.0,xsd:decimal
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.1.JitterMs,false,false,4.7,xsd:decimal
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.1.PacketLossPercent,false,false,0,xsd:decimal
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.1.RetryRatePercent,false,false,6.3,xsd:decimal
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.1.QoEScore,false,false,93,xsd:unsignedInt
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.1.QoEState,false,false,Buena,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.1.QoEReason,false,false,radio cargada,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.1.BytesSent,false,false,653253930,xsd:unsignedLong
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.1.BytesReceived,false,false,89021934,xsd:unsignedLong
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.1.LastConnectTime,false,false,2026-07-01T07:49:22Z,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.1.LastSeenSeconds,false,false,0,xsd:unsignedInt
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.1.RoamCount,false,false,0,xsd:unsignedInt
Device.WiFi.AccessPoint.2.AssociatedDevice.1.MACAddress,false,false,DE:AD:BE:EF:00:03,xsd:string
Device.WiFi.AccessPoint.2.AssociatedDevice.1.SignalStrength,false,false,-48.6,xsd:int
Device.WiFi.AccessPoint.2.AssociatedDevice.1.LastDataDownlinkRate,false,false,642.3,xsd:unsignedInt
Device.WiFi.AccessPoint.2.AssociatedDevice.1.LastDataUplinkRate,false,false,398.2,xsd:unsignedInt
Device.WiFi.AccessPoint.2.AssociatedDevice.1.SSIDReference,false,false,Device.WiFi.SSID.1,xsd:string
Device.WiFi.AccessPoint.2.AssociatedDevice.1.OperatingStandard,false,false,802.11ax,xsd:string
Device.WiFi.AccessPoint.2.AssociatedDevice.1.Active,false,false,true,xsd:boolean
Device.WiFi.AccessPoint.2.AssociatedDevice.1.Stats,true,false,,
Device.WiFi.AccessPoint.2.AssociatedDevice.1.Stats.BytesSent,false,false,653253930,xsd:unsignedLong
Device.WiFi.AccessPoint.2.AssociatedDevice.1.Stats.BytesReceived,false,false,89021934,xsd:unsignedLong
Device.WiFi.AccessPoint.2.AssociatedDevice.1.Stats.RetryCount,false,false,63,xsd:unsignedLong
Device.Hosts.Host.7,true,false,,
Device.Hosts.Host.7.HostName,false,false,TABLET,xsd:string
Device.Hosts.Host.7.PhysAddress,false,false,DE:AD:BE:EF:00:03,xsd:string
Device.Hosts.Host.7.IPAddress,false,false,192.168.1.45,xsd:string
Device.Hosts.Host.7.ClientID,false,false,DE:AD:BE:EF:00:03,xsd:string
Device.Hosts.Host.7.Active,false,false,true,xsd:boolean
Device.Hosts.Host.7.InterfaceType,false,false,Wi-Fi,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.2,true,false,,
Device.WiFi.DataElements.Network.Device.2.STA.2,true,false,,
Device.WiFi.AccessPoint.2.AssociatedDevice.2,true,false,,
Device.WiFi.DataElements.Network.Device.2.STA.2.Hostname,false,false,INVITADO_02,xsd:string
Device.WiFi.DataElements.Network.Device.2.STA.2.HostName,false,false,INVITADO_02,xsd:string
Device.WiFi.DataElements.Network.Device.2.STA.2.MACAddress,false,false,DE:AD:BE:EF:10:02,xsd:string
Device.WiFi.DataElements.Network.Device.2.STA.2.IPAddress,false,false,192.168.1.81,xsd:string
Device.WiFi.DataElements.Network.Device.2.STA.2.ConnectedDevice,false,false,AP_DORMITORIO,xsd:string
Device.WiFi.DataElements.Network.Device.2.STA.2.ConnectedAgent,false,false,AP_DORMITORIO,xsd:string
Device.WiFi.DataElements.Network.Device.2.STA.2.ConnectedBand,false,false,5GHz,xsd:string
Device.WiFi.DataElements.Network.Device.2.STA.2.ConnectedRadio,false,false,wlan2,xsd:string
Device.WiFi.DataElements.Network.Device.2.STA.2.SSID,false,false,SaraMesh-5G,xsd:string
Device.WiFi.DataElements.Network.Device.2.STA.2.BSSID,false,false,AA:BB:CC:10:02:01,xsd:string
Device.WiFi.DataElements.Network.Device.2.STA.2.SignalStrength,false,false,-49.2,xsd:int
Device.WiFi.DataElements.Network.Device.2.STA.2.RSSI,false,false,-49.2,xsd:int
Device.WiFi.DataElements.Network.Device.2.STA.2.Noise,false,false,-92.2,xsd:int
Device.WiFi.DataElements.Network.Device.2.STA.2.SNR,false,false,43.0,xsd:int
Device.WiFi.DataElements.Network.Device.2.STA.2.MCS,false,false,MCS11,xsd:string
Device.WiFi.DataElements.Network.Device.2.STA.2.LastDataDownlinkRate,false,false,642.3,xsd:unsignedInt
Device.WiFi.DataElements.Network.Device.2.STA.2.LastDataUplinkRate,false,false,398.2,xsd:unsignedInt
Device.WiFi.DataElements.Network.Device.2.STA.2.ThroughputDownlinkMbps,false,false,61.2,xsd:decimal
Device.WiFi.DataElements.Network.Device.2.STA.2.ThroughputUplinkMbps,false,false,20.6,xsd:decimal
Device.WiFi.DataElements.Network.Device.2.STA.2.LatencyMs,false,false,17.0,xsd:decimal
Device.WiFi.DataElements.Network.Device.2.STA.2.JitterMs,false,false,4.2,xsd:decimal
Device.WiFi.DataElements.Network.Device.2.STA.2.PacketLossPercent,false,false,0,xsd:decimal
Device.WiFi.DataElements.Network.Device.2.STA.2.RetryRatePercent,false,false,6.3,xsd:decimal
Device.WiFi.DataElements.Network.Device.2.STA.2.QoEScore,false,false,93,xsd:unsignedInt
Device.WiFi.DataElements.Network.Device.2.STA.2.QoEState,false,false,Buena,xsd:string
Device.WiFi.DataElements.Network.Device.2.STA.2.QoEReason,false,false,radio cargada,xsd:string
Device.WiFi.DataElements.Network.Device.2.STA.2.BytesSent,false,false,653367342,xsd:unsignedLong
Device.WiFi.DataElements.Network.Device.2.STA.2.BytesReceived,false,false,89243005,xsd:unsignedLong
Device.WiFi.DataElements.Network.Device.2.STA.2.LastConnectTime,false,false,2026-07-01T07:49:22Z,xsd:string
Device.WiFi.DataElements.Network.Device.2.STA.2.LastSeenSeconds,false,false,0,xsd:unsignedInt
Device.WiFi.DataElements.Network.Device.2.STA.2.RoamCount,false,false,0,xsd:unsignedInt
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.2.Hostname,false,false,INVITADO_02,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.2.HostName,false,false,INVITADO_02,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.2.MACAddress,false,false,DE:AD:BE:EF:10:02,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.2.IPAddress,false,false,192.168.1.81,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.2.ConnectedDevice,false,false,AP_DORMITORIO,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.2.ConnectedAgent,false,false,AP_DORMITORIO,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.2.ConnectedBand,false,false,5GHz,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.2.ConnectedRadio,false,false,wlan2,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.2.SSID,false,false,SaraMesh-5G,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.2.BSSID,false,false,AA:BB:CC:10:02:01,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.2.SignalStrength,false,false,-49.2,xsd:int
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.2.RSSI,false,false,-49.2,xsd:int
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.2.Noise,false,false,-92.2,xsd:int
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.2.SNR,false,false,43.0,xsd:int
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.2.MCS,false,false,MCS11,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.2.LastDataDownlinkRate,false,false,642.3,xsd:unsignedInt
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.2.LastDataUplinkRate,false,false,398.2,xsd:unsignedInt
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.2.ThroughputDownlinkMbps,false,false,61.2,xsd:decimal
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.2.ThroughputUplinkMbps,false,false,20.6,xsd:decimal
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.2.LatencyMs,false,false,17.0,xsd:decimal
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.2.JitterMs,false,false,4.2,xsd:decimal
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.2.PacketLossPercent,false,false,0,xsd:decimal
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.2.RetryRatePercent,false,false,6.3,xsd:decimal
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.2.QoEScore,false,false,93,xsd:unsignedInt
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.2.QoEState,false,false,Buena,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.2.QoEReason,false,false,radio cargada,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.2.BytesSent,false,false,653367342,xsd:unsignedLong
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.2.BytesReceived,false,false,89243005,xsd:unsignedLong
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.2.LastConnectTime,false,false,2026-07-01T07:49:22Z,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.2.LastSeenSeconds,false,false,0,xsd:unsignedInt
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.2.RoamCount,false,false,0,xsd:unsignedInt
Device.WiFi.AccessPoint.2.AssociatedDevice.2.MACAddress,false,false,DE:AD:BE:EF:10:02,xsd:string
Device.WiFi.AccessPoint.2.AssociatedDevice.2.SignalStrength,false,false,-49.2,xsd:int
Device.WiFi.AccessPoint.2.AssociatedDevice.2.LastDataDownlinkRate,false,false,642.3,xsd:unsignedInt
Device.WiFi.AccessPoint.2.AssociatedDevice.2.LastDataUplinkRate,false,false,398.2,xsd:unsignedInt
Device.WiFi.AccessPoint.2.AssociatedDevice.2.SSIDReference,false,false,Device.WiFi.SSID.1,xsd:string
Device.WiFi.AccessPoint.2.AssociatedDevice.2.OperatingStandard,false,false,802.11ax,xsd:string
Device.WiFi.AccessPoint.2.AssociatedDevice.2.Active,false,false,true,xsd:boolean
Device.WiFi.AccessPoint.2.AssociatedDevice.2.Stats,true,false,,
Device.WiFi.AccessPoint.2.AssociatedDevice.2.Stats.BytesSent,false,false,653367342,xsd:unsignedLong
Device.WiFi.AccessPoint.2.AssociatedDevice.2.Stats.BytesReceived,false,false,89243005,xsd:unsignedLong
Device.WiFi.AccessPoint.2.AssociatedDevice.2.Stats.RetryCount,false,false,63,xsd:unsignedLong
Device.Hosts.Host.8,true,false,,
Device.Hosts.Host.8.HostName,false,false,INVITADO_02,xsd:string
Device.Hosts.Host.8.PhysAddress,false,false,DE:AD:BE:EF:10:02,xsd:string
Device.Hosts.Host.8.IPAddress,false,false,192.168.1.81,xsd:string
Device.Hosts.Host.8.ClientID,false,false,DE:AD:BE:EF:10:02,xsd:string
Device.Hosts.Host.8.Active,false,false,true,xsd:boolean
Device.Hosts.Host.8.InterfaceType,false,false,Wi-Fi,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.3,true,false,,
Device.WiFi.DataElements.Network.Device.2.STA.3,true,false,,
Device.WiFi.AccessPoint.2.AssociatedDevice.3,true,false,,
Device.WiFi.DataElements.Network.Device.2.STA.3.Hostname,false,false,INVITADO_04,xsd:string
Device.WiFi.DataElements.Network.Device.2.STA.3.HostName,false,false,INVITADO_04,xsd:string
Device.WiFi.DataElements.Network.Device.2.STA.3.MACAddress,false,false,DE:AD:BE:EF:10:04,xsd:string
Device.WiFi.DataElements.Network.Device.2.STA.3.IPAddress,false,false,192.168.1.83,xsd:string
Device.WiFi.DataElements.Network.Device.2.STA.3.ConnectedDevice,false,false,AP_DORMITORIO,xsd:string
Device.WiFi.DataElements.Network.Device.2.STA.3.ConnectedAgent,false,false,AP_DORMITORIO,xsd:string
Device.WiFi.DataElements.Network.Device.2.STA.3.ConnectedBand,false,false,2.4GHz,xsd:string
Device.WiFi.DataElements.Network.Device.2.STA.3.ConnectedRadio,false,false,wlan0,xsd:string
Device.WiFi.DataElements.Network.Device.2.STA.3.SSID,false,false,SaraMesh-24G,xsd:string
Device.WiFi.DataElements.Network.Device.2.STA.3.BSSID,false,false,AA:BB:CC:10:02:01,xsd:string
Device.WiFi.DataElements.Network.Device.2.STA.3.SignalStrength,false,false,-47.1,xsd:int
Device.WiFi.DataElements.Network.Device.2.STA.3.RSSI,false,false,-47.1,xsd:int
Device.WiFi.DataElements.Network.Device.2.STA.3.Noise,false,false,-90.2,xsd:int
Device.WiFi.DataElements.Network.Device.2.STA.3.SNR,false,false,43.1,xsd:int
Device.WiFi.DataElements.Network.Device.2.STA.3.MCS,false,false,MCS11,xsd:string
Device.WiFi.DataElements.Network.Device.2.STA.3.LastDataDownlinkRate,false,false,642.3,xsd:unsignedInt
Device.WiFi.DataElements.Network.Device.2.STA.3.LastDataUplinkRate,false,false,398.2,xsd:unsignedInt
Device.WiFi.DataElements.Network.Device.2.STA.3.ThroughputDownlinkMbps,false,false,50.4,xsd:decimal
Device.WiFi.DataElements.Network.Device.2.STA.3.ThroughputUplinkMbps,false,false,16.7,xsd:decimal
Device.WiFi.DataElements.Network.Device.2.STA.3.LatencyMs,false,false,15.3,xsd:decimal
Device.WiFi.DataElements.Network.Device.2.STA.3.JitterMs,false,false,4.0,xsd:decimal
Device.WiFi.DataElements.Network.Device.2.STA.3.PacketLossPercent,false,false,0,xsd:decimal
Device.WiFi.DataElements.Network.Device.2.STA.3.RetryRatePercent,false,false,6.3,xsd:decimal
Device.WiFi.DataElements.Network.Device.2.STA.3.QoEScore,false,false,93,xsd:unsignedInt
Device.WiFi.DataElements.Network.Device.2.STA.3.QoEState,false,false,Buena,xsd:string
Device.WiFi.DataElements.Network.Device.2.STA.3.QoEReason,false,false,radio cargada,xsd:string
Device.WiFi.DataElements.Network.Device.2.STA.3.BytesSent,false,false,653320754,xsd:unsignedLong
Device.WiFi.DataElements.Network.Device.2.STA.3.BytesReceived,false,false,89104076,xsd:unsignedLong
Device.WiFi.DataElements.Network.Device.2.STA.3.LastConnectTime,false,false,2026-07-01T07:49:22Z,xsd:string
Device.WiFi.DataElements.Network.Device.2.STA.3.LastSeenSeconds,false,false,0,xsd:unsignedInt
Device.WiFi.DataElements.Network.Device.2.STA.3.RoamCount,false,false,0,xsd:unsignedInt
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.3.Hostname,false,false,INVITADO_04,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.3.HostName,false,false,INVITADO_04,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.3.MACAddress,false,false,DE:AD:BE:EF:10:04,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.3.IPAddress,false,false,192.168.1.83,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.3.ConnectedDevice,false,false,AP_DORMITORIO,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.3.ConnectedAgent,false,false,AP_DORMITORIO,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.3.ConnectedBand,false,false,2.4GHz,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.3.ConnectedRadio,false,false,wlan0,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.3.SSID,false,false,SaraMesh-24G,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.3.BSSID,false,false,AA:BB:CC:10:02:01,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.3.SignalStrength,false,false,-47.1,xsd:int
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.3.RSSI,false,false,-47.1,xsd:int
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.3.Noise,false,false,-90.2,xsd:int
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.3.SNR,false,false,43.1,xsd:int
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.3.MCS,false,false,MCS11,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.3.LastDataDownlinkRate,false,false,642.3,xsd:unsignedInt
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.3.LastDataUplinkRate,false,false,398.2,xsd:unsignedInt
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.3.ThroughputDownlinkMbps,false,false,50.4,xsd:decimal
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.3.ThroughputUplinkMbps,false,false,16.7,xsd:decimal
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.3.LatencyMs,false,false,15.3,xsd:decimal
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.3.JitterMs,false,false,4.0,xsd:decimal
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.3.PacketLossPercent,false,false,0,xsd:decimal
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.3.RetryRatePercent,false,false,6.3,xsd:decimal
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.3.QoEScore,false,false,93,xsd:unsignedInt
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.3.QoEState,false,false,Buena,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.3.QoEReason,false,false,radio cargada,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.3.BytesSent,false,false,653320754,xsd:unsignedLong
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.3.BytesReceived,false,false,89104076,xsd:unsignedLong
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.3.LastConnectTime,false,false,2026-07-01T07:49:22Z,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.3.LastSeenSeconds,false,false,0,xsd:unsignedInt
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.3.RoamCount,false,false,0,xsd:unsignedInt
Device.WiFi.AccessPoint.2.AssociatedDevice.3.MACAddress,false,false,DE:AD:BE:EF:10:04,xsd:string
Device.WiFi.AccessPoint.2.AssociatedDevice.3.SignalStrength,false,false,-47.1,xsd:int
Device.WiFi.AccessPoint.2.AssociatedDevice.3.LastDataDownlinkRate,false,false,642.3,xsd:unsignedInt
Device.WiFi.AccessPoint.2.AssociatedDevice.3.LastDataUplinkRate,false,false,398.2,xsd:unsignedInt
Device.WiFi.AccessPoint.2.AssociatedDevice.3.SSIDReference,false,false,Device.WiFi.SSID.1,xsd:string
Device.WiFi.AccessPoint.2.AssociatedDevice.3.OperatingStandard,false,false,802.11ax,xsd:string
Device.WiFi.AccessPoint.2.AssociatedDevice.3.Active,false,false,true,xsd:boolean
Device.WiFi.AccessPoint.2.AssociatedDevice.3.Stats,true,false,,
Device.WiFi.AccessPoint.2.AssociatedDevice.3.Stats.BytesSent,false,false,653320754,xsd:unsignedLong
Device.WiFi.AccessPoint.2.AssociatedDevice.3.Stats.BytesReceived,false,false,89104076,xsd:unsignedLong
Device.WiFi.AccessPoint.2.AssociatedDevice.3.Stats.RetryCount,false,false,63,xsd:unsignedLong
Device.Hosts.Host.9,true,false,,
Device.Hosts.Host.9.HostName,false,false,INVITADO_04,xsd:string
Device.Hosts.Host.9.PhysAddress,false,false,DE:AD:BE:EF:10:04,xsd:string
Device.Hosts.Host.9.IPAddress,false,false,192.168.1.83,xsd:string
Device.Hosts.Host.9.ClientID,false,false,DE:AD:BE:EF:10:04,xsd:string
Device.Hosts.Host.9.Active,false,false,true,xsd:boolean
Device.Hosts.Host.9.InterfaceType,false,false,Wi-Fi,xsd:string
InternetGatewayDevice.X_SARA_EasyMesh.Agent.2.Client.4,true,false,,
Device.WiFi.DataElements.Network.Device.2.STA.4,true,false,,
